-10.0, 1.1934635728937404
-9.99, 1.1431084754051453
-9.98, 1.0918139613213036
-9.97, 1.0395142863652473
-9.96, 0.9861393859440812
-9.950000000000001, 0.9316144291684851
-9.940000000000001, 0.8758593239248118
-9.930000000000001, 0.8187881677240905
-9.920000000000002, 0.760308628751359
-9.910000000000002, 0.7003212653107103
-9.900000000000002, 0.6387187289750791
-9.890000000000002, 0.5753849042770345
-9.880000000000003, 0.5101939227200489
-9.870000000000003, 0.4430090272437228
-9.860000000000003, 0.3736813141704083
-9.850000000000003, 0.30204825858119655
-9.840000000000003, 0.22793207923394077
-9.830000000000004, 0.15113780927199771
-9.820000000000004, 0.07145110809254263
-9.810000000000004, -0.011364262537790992
-9.800000000000004, -0.09756940397467151
-9.790000000000004, -0.1874536769392301
-9.780000000000005, -0.28133871927843623
-9.770000000000005, -0.3795831341211646
-9.760000000000005, -0.4825880270169285
-9.750000000000005, -0.5908035472730879
-9.740000000000006, -0.7047366971960729
-9.730000000000006, -0.8249606693031901
-9.720000000000006, -0.952126065969221
-9.710000000000006, -1.0869744871069194
-9.700000000000006, -1.2303550868369273
-9.690000000000007, -1.38324487448961
-9.680000000000007, -1.5467737492644646
-9.670000000000007, -1.7222557465581274
-9.660000000000007, -1.9112281429516353
-9.650000000000007, -2.1155010691213203
-9.640000000000008, -2.337220910660916
-9.630000000000008, -2.5789522434952605
-9.620000000000008, -2.8437849742858954
-9.610000000000008, -3.13547614184687
-9.600000000000009, -3.4586403579604488
-9.590000000000009, -3.8190093058197503
-9.580000000000009, -4.223791586401031
-9.57000000000001, -4.682181287691013
-9.56000000000001, -5.2060921303494165
-9.55000000000001, -5.811243431640959
-9.54000000000001, -6.5188115523813135
-9.53000000000001, -7.358023006165069
-9.52000000000001, -8.37038157901336
-9.51000000000001, -9.616871415631834
-9.50000000000001, -11.190905742944485
-9.49000000000001, -13.243187212584793
-9.480000000000011, -16.033580127996476
-9.470000000000011, -20.05180550149066
-9.460000000000012, -26.343737661521548
-9.450000000000012, -37.613919430785515
-9.440000000000012, -63.67380892219666
-9.430000000000012, -189.48909178881257
-9.420000000000012, 211.2879542405341
-9.410000000000013, 69.64874112744296
-9.400000000000013, 42.32571822990511
-9.390000000000013, 30.70808291613516
-9.380000000000013, 24.273727416601954
-9.370000000000013, 20.184005748769398
-9.360000000000014, 17.353119613940205
-9.350000000000014, 15.27608302810612
-9.340000000000014, 13.686173579315872
-9.330000000000014, 12.429236705675226
-9.320000000000014, 11.40996832037249
-9.310000000000015, 10.566278269280463
-9.300000000000015, 9.85598108012745
-9.290000000000015, 9.249411726630704
-9.280000000000015, 8.725101689948795
-9.270000000000016, 8.267131053653198
-9.260000000000016, 7.863444984210511
-9.250000000000016, 7.504747903123243
-9.240000000000016, 7.183756972777539
-9.230000000000016, 6.894685372777373
-9.220000000000017, 6.6328770456751585
-9.210000000000017, 6.394543492949829
-9.200000000000017, 6.176570792302123
-9.190000000000017, 5.976375954279776
-9.180000000000017, 5.791798478554129
-9.170000000000018, 5.621017474554327
-9.160000000000018, 5.462487506212343
-9.150000000000018, 5.314888528393829
-9.140000000000018, 5.177086293113043
-9.130000000000019, 5.048100871044921
-9.120000000000019, 4.927081328921896
-9.110000000000019, 4.813285277669792
-9.10000000000002, 4.706062152374989
-9.09000000000002, 4.6048395300939315
-9.08000000000002, 4.50911180474384
-9.07000000000002, 4.418430785491179
-9.06000000000002, 4.3323978422212015
-9.05000000000002, 4.250657316195447
-9.04000000000002, 4.172890934594081
-9.03000000000002, 4.098813114357108
-9.020000000000021, 4.028166920250316
